source_row	mode	old_path	canonical_path	old_display_name	canonical_display_name	design_style	publication_status	reason	review_status
1015	PERMANENT_ALIAS	noxoplis_block_silverrose	noxoplis_rosette_silver_block	Noxoplis Silver Rose Block	Noxoplis Silver Rosette Inlay	Byzantine	Published ≤1.5.2	Inlay grammar; Rose → Rosette	Approved
1016	PERMANENT_ALIAS	porphyros_block_bronzerose	porphyros_rosette_bronze_block	Porphyros Bronze Rose Block	Porphyros Bronze Rosette Inlay	Byzantine	Published ≤1.5.2	Inlay grammar; Rose → Rosette	Approved
1017	PERMANENT_ALIAS	porphyros_block_silverrose	porphyros_rosette_silver_block	Porphyros Silver Rose Block	Porphyros Silver Rosette Inlay	Byzantine	Published ≤1.5.2	Inlay grammar; Rose → Rosette	Approved
1018	PERMANENT_ALIAS	portorium_block_bronzerose	portorium_rosette_bronze_block	Portorium Bronze Rose Block	Portorium Bronze Rosette Inlay	Byzantine	Published ≤1.5.2	Inlay grammar; Rose → Rosette	Approved
1019	PERMANENT_ALIAS	portorium_block_silverrose	portorium_rosette_silver_block	Portorium Silver Rose Block	Portorium Silver Rosette Inlay	Byzantine	Published ≤1.5.2	Inlay grammar; Rose → Rosette	Approved
1020	PERMANENT_ALIAS	rosinium_block_bronzerose	rosinium_rosette_bronze_block	Rosinium Bronze Rose Block	Rosinium Bronze Rosette Inlay	Byzantine	Published ≤1.5.2	Inlay grammar; Rose → Rosette	Approved
1021	PERMANENT_ALIAS	rosinium_block_silverrose	rosinium_rosette_silver_block	Rosinium Silver Rose Block	Rosinium Silver Rosette Inlay	Byzantine	Published ≤1.5.2	Inlay grammar; Rose → Rosette	Approved
1022	PERMANENT_ALIAS	sanguenite_block_bronzerose	sanguenite_rosette_bronze_block	Sanguenite Bronze Rose Block	Sanguenite Bronze Rosette Inlay	Byzantine	Published ≤1.5.2	Inlay grammar; Rose → Rosette	Approved
1023	PERMANENT_ALIAS	sanguenite_block_silverrose	sanguenite_rosette_silver_block	Sanguenite Silver Rose Block	Sanguenite Silver Rosette Inlay	Byzantine	Published ≤1.5.2	Inlay grammar; Rose → Rosette	Approved
1024	PERMANENT_ALIAS	selenephos_block_bronzerose	selenephos_rosette_bronze_block	Selenephos Bronze Rose Block	Selenephos Bronze Rosette Inlay	Byzantine	Published ≤1.5.2	Inlay grammar; Rose → Rosette	Approved
1025	PERMANENT_ALIAS	selenephos_block_silverrose	selenephos_rosette_silver_block	Selenephos Silver Rose Block	Selenephos Silver Rosette Inlay	Byzantine	Published ≤1.5.2	Inlay grammar; Rose → Rosette	Approved
1026	PERMANENT_ALIAS	solistra_block_bronzerose	solistra_rosette_bronze_block	Solistra Bronze Rose Block	Solistra Bronze Rosette Inlay	Byzantine	Published ≤1.5.2	Inlay grammar; Rose → Rosette	Approved
1027	PERMANENT_ALIAS	solistra_block_silverrose	solistra_rosette_silver_block	Solistra Silver Rose Block	Solistra Silver Rosette Inlay	Byzantine	Published ≤1.5.2	Inlay grammar; Rose → Rosette	Approved
1028	PERMANENT_ALIAS	striatus_block_bronzerose	striatus_rosette_bronze_block	Striatus Bronze Rose Block	Striatus Bronze Rosette Inlay	Byzantine	Published ≤1.5.2	Inlay grammar; Rose → Rosette	Approved
1029	PERMANENT_ALIAS	striatus_block_silverrose	striatus_rosette_silver_block	Striatus Silver Rose Block	Striatus Silver Rosette Inlay	Byzantine	Published ≤1.5.2	Inlay grammar; Rose → Rosette	Approved
1030	PERMANENT_ALIAS	aganite_ashlar_horizontal_slice	aganite_ashlar_slice_horizontal	Aganite Ashlar Horizontal Slice	Aganite Ashlar Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1031	PERMANENT_ALIAS	aganite_ashlar_vertical_slice	aganite_ashlar_slice_vertical	Aganite Ashlar Vertical Slice	Aganite Ashlar Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1032	PERMANENT_ALIAS	aganite_herringbone_bronze_horizontal_slice	aganite_herringbone_bronze_slice_horizontal	Aganite Bronze Herringbone Horizontal Slice	Aganite Bronze Herringbone Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1033	PERMANENT_ALIAS	aganite_herringbone_bronze_vertical_slice	aganite_herringbone_bronze_slice_vertical	Aganite Bronze Herringbone Vertical Slice	Aganite Bronze Herringbone Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1034	PERMANENT_ALIAS	aganite_herringbone_grout_horizontal_slice	aganite_herringbone_grout_slice_horizontal	Aganite Herringbone Grout Horizontal Slice	Aganite Herringbone Grout Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1035	PERMANENT_ALIAS	aganite_herringbone_grout_vertical_slice	aganite_herringbone_grout_slice_vertical	Aganite Herringbone Grout Vertical Slice	Aganite Herringbone Grout Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1036	PERMANENT_ALIAS	aganite_hewn_horizontal_slice	aganite_hewn_slice_horizontal	Aganite Hewn Horizontal Slice	Aganite Hewn Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1037	PERMANENT_ALIAS	aganite_hewn_vertical_slice	aganite_hewn_slice_vertical	Aganite Hewn Vertical Slice	Aganite Hewn Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1038	PERMANENT_ALIAS	aganite_horizontal_slice	aganite_slice_horizontal	Aganite Horizontal Slice	Aganite Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1039	PERMANENT_ALIAS	aganite_rusticated_horizontal_slice	aganite_rusticated_slice_horizontal	Aganite Rusticated Horizontal Slice	Aganite Rusticated Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1040	PERMANENT_ALIAS	aganite_rusticated_vertical_slice	aganite_rusticated_slice_vertical	Aganite Rusticated Vertical Slice	Aganite Rusticated Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1041	PERMANENT_ALIAS	aganite_vertical_slice	aganite_slice_vertical	Aganite Vertical Slice	Aganite Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1042	PERMANENT_ALIAS	aterzon_ashlar_horizontal_slice	aterzon_ashlar_slice_horizontal	Aterzon Ashlar Horizontal Slice	Aterzon Ashlar Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1043	PERMANENT_ALIAS	aterzon_ashlar_vertical_slice	aterzon_ashlar_slice_vertical	Aterzon Ashlar Vertical Slice	Aterzon Ashlar Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1044	PERMANENT_ALIAS	aterzon_herringbone_bronze_horizontal_slice	aterzon_herringbone_bronze_slice_horizontal	Aterzon Bronze Herringbone Horizontal Slice	Aterzon Bronze Herringbone Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1045	PERMANENT_ALIAS	aterzon_herringbone_bronze_vertical_slice	aterzon_herringbone_bronze_slice_vertical	Aterzon Bronze Herringbone Vertical Slice	Aterzon Bronze Herringbone Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1046	PERMANENT_ALIAS	aterzon_herringbone_grout_horizontal_slice	aterzon_herringbone_grout_slice_horizontal	Aterzon Herringbone Grout Horizontal Slice	Aterzon Herringbone Grout Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1047	PERMANENT_ALIAS	aterzon_herringbone_grout_vertical_slice	aterzon_herringbone_grout_slice_vertical	Aterzon Herringbone Grout Vertical Slice	Aterzon Herringbone Grout Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1048	PERMANENT_ALIAS	aterzon_hewn_horizontal_slice	aterzon_hewn_slice_horizontal	Aterzon Hewn Horizontal Slice	Aterzon Hewn Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1049	PERMANENT_ALIAS	aterzon_hewn_vertical_slice	aterzon_hewn_slice_vertical	Aterzon Hewn Vertical Slice	Aterzon Hewn Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1050	PERMANENT_ALIAS	aterzon_horizontal_slice	aterzon_slice_horizontal	Aterzon Horizontal Slice	Aterzon Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1051	PERMANENT_ALIAS	aterzon_rusticated_horizontal_slice	aterzon_rusticated_slice_horizontal	Aterzon Rusticated Horizontal Slice	Aterzon Rusticated Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1052	PERMANENT_ALIAS	aterzon_rusticated_vertical_slice	aterzon_rusticated_slice_vertical	Aterzon Rusticated Vertical Slice	Aterzon Rusticated Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1053	PERMANENT_ALIAS	aterzon_vertical_slice	aterzon_slice_vertical	Aterzon Vertical Slice	Aterzon Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1054	PERMANENT_ALIAS	borealis_ashlar_horizontal_slice	borealis_ashlar_slice_horizontal	Borealis Ashlar Horizontal Slice	Borealis Ashlar Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1055	PERMANENT_ALIAS	borealis_ashlar_vertical_slice	borealis_ashlar_slice_vertical	Borealis Ashlar Vertical Slice	Borealis Ashlar Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1056	PERMANENT_ALIAS	borealis_herringbone_bronze_horizontal_slice	borealis_herringbone_bronze_slice_horizontal	Borealis Bronze Herringbone Horizontal Slice	Borealis Bronze Herringbone Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1057	PERMANENT_ALIAS	borealis_herringbone_bronze_vertical_slice	borealis_herringbone_bronze_slice_vertical	Borealis Bronze Herringbone Vertical Slice	Borealis Bronze Herringbone Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1058	PERMANENT_ALIAS	borealis_herringbone_grout_horizontal_slice	borealis_herringbone_grout_slice_horizontal	Borealis Herringbone Grout Horizontal Slice	Borealis Herringbone Grout Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1059	PERMANENT_ALIAS	borealis_herringbone_grout_vertical_slice	borealis_herringbone_grout_slice_vertical	Borealis Herringbone Grout Vertical Slice	Borealis Herringbone Grout Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1060	PERMANENT_ALIAS	borealis_hewn_horizontal_slice	borealis_hewn_slice_horizontal	Borealis Hewn Horizontal Slice	Borealis Hewn Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1061	PERMANENT_ALIAS	borealis_hewn_vertical_slice	borealis_hewn_slice_vertical	Borealis Hewn Vertical Slice	Borealis Hewn Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1062	PERMANENT_ALIAS	borealis_horizontal_slice	borealis_slice_horizontal	Borealis Horizontal Slice	Borealis Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1063	PERMANENT_ALIAS	borealis_rusticated_horizontal_slice	borealis_rusticated_slice_horizontal	Borealis Rusticated Horizontal Slice	Borealis Rusticated Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1064	PERMANENT_ALIAS	borealis_rusticated_vertical_slice	borealis_rusticated_slice_vertical	Borealis Rusticated Vertical Slice	Borealis Rusticated Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1065	PERMANENT_ALIAS	borealis_vertical_slice	borealis_slice_vertical	Borealis Vertical Slice	Borealis Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1066	PERMANENT_ALIAS	brectite_ashlar_horizontal_slice	brectite_ashlar_slice_horizontal	Brectite Ashlar Horizontal Slice	Brectite Ashlar Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1067	PERMANENT_ALIAS	brectite_ashlar_vertical_slice	brectite_ashlar_slice_vertical	Brectite Ashlar Vertical Slice	Brectite Ashlar Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1068	PERMANENT_ALIAS	brectite_herringbone_bronze_horizontal_slice	brectite_herringbone_bronze_slice_horizontal	Brectite Bronze Herringbone Horizontal Slice	Brectite Bronze Herringbone Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1069	PERMANENT_ALIAS	brectite_herringbone_bronze_vertical_slice	brectite_herringbone_bronze_slice_vertical	Brectite Bronze Herringbone Vertical Slice	Brectite Bronze Herringbone Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1070	PERMANENT_ALIAS	brectite_herringbone_grout_horizontal_slice	brectite_herringbone_grout_slice_horizontal	Brectite Herringbone Grout Horizontal Slice	Brectite Herringbone Grout Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1071	PERMANENT_ALIAS	brectite_herringbone_grout_vertical_slice	brectite_herringbone_grout_slice_vertical	Brectite Herringbone Grout Vertical Slice	Brectite Herringbone Grout Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1072	PERMANENT_ALIAS	brectite_hewn_horizontal_slice	brectite_hewn_slice_horizontal	Brectite Hewn Horizontal Slice	Brectite Hewn Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1073	PERMANENT_ALIAS	brectite_hewn_vertical_slice	brectite_hewn_slice_vertical	Brectite Hewn Vertical Slice	Brectite Hewn Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1074	PERMANENT_ALIAS	brectite_horizontal_slice	brectite_slice_horizontal	Brectite Horizontal Slice	Brectite Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1075	PERMANENT_ALIAS	brectite_rusticated_horizontal_slice	brectite_rusticated_slice_horizontal	Brectite Rusticated Horizontal Slice	Brectite Rusticated Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1076	PERMANENT_ALIAS	brectite_rusticated_vertical_slice	brectite_rusticated_slice_vertical	Brectite Rusticated Vertical Slice	Brectite Rusticated Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1077	PERMANENT_ALIAS	brectite_vertical_slice	brectite_slice_vertical	Brectite Vertical Slice	Brectite Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1078	PERMANENT_ALIAS	calacattum_ashlar_horizontal_slice	calacattum_ashlar_slice_horizontal	Calacattum Ashlar Horizontal Slice	Calacattum Ashlar Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1079	PERMANENT_ALIAS	calacattum_ashlar_vertical_slice	calacattum_ashlar_slice_vertical	Calacattum Ashlar Vertical Slice	Calacattum Ashlar Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1080	PERMANENT_ALIAS	calacattum_herringbone_bronze_horizontal_slice	calacattum_herringbone_bronze_slice_horizontal	Calacattum Bronze Herringbone Horizontal Slice	Calacattum Bronze Herringbone Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1081	PERMANENT_ALIAS	calacattum_herringbone_bronze_vertical_slice	calacattum_herringbone_bronze_slice_vertical	Calacattum Bronze Herringbone Vertical Slice	Calacattum Bronze Herringbone Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1082	PERMANENT_ALIAS	calacattum_herringbone_grout_horizontal_slice	calacattum_herringbone_grout_slice_horizontal	Calacattum Herringbone Grout Horizontal Slice	Calacattum Herringbone Grout Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1083	PERMANENT_ALIAS	calacattum_herringbone_grout_vertical_slice	calacattum_herringbone_grout_slice_vertical	Calacattum Herringbone Grout Vertical Slice	Calacattum Herringbone Grout Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1084	PERMANENT_ALIAS	calacattum_hewn_horizontal_slice	calacattum_hewn_slice_horizontal	Calacattum Hewn Horizontal Slice	Calacattum Hewn Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1085	PERMANENT_ALIAS	calacattum_hewn_vertical_slice	calacattum_hewn_slice_vertical	Calacattum Hewn Vertical Slice	Calacattum Hewn Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1086	PERMANENT_ALIAS	calacattum_horizontal_slice	calacattum_slice_horizontal	Calacattum Horizontal Slice	Calacattum Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1087	PERMANENT_ALIAS	calacattum_portorium_weave_bronze_horizontal_slice	calacattum_portorium_weave_bronze_slice_horizontal	Calacattum and Portorium Bronze Weave Horizontal Slice	Calacattum and Portorium Bronze Weave Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1088	PERMANENT_ALIAS	calacattum_portorium_weave_bronze_vertical_slice	calacattum_portorium_weave_bronze_slice_vertical	Calacattum and Portorium Bronze Weave Vertical Slice	Calacattum and Portorium Bronze Weave Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1089	PERMANENT_ALIAS	calacattum_portorium_weave_grout_horizontal_slice	calacattum_portorium_weave_grout_slice_horizontal	Calacattum and Portorium Weave Grout Horizontal Slice	Calacattum and Portorium Weave Grout Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1090	PERMANENT_ALIAS	calacattum_portorium_weave_grout_vertical_slice	calacattum_portorium_weave_grout_slice_vertical	Calacattum and Portorium Weave Grout Vertical Slice	Calacattum and Portorium Weave Grout Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1091	PERMANENT_ALIAS	calacattum_rusticated_horizontal_slice	calacattum_rusticated_slice_horizontal	Calacattum Rusticated Horizontal Slice	Calacattum Rusticated Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1092	PERMANENT_ALIAS	calacattum_rusticated_vertical_slice	calacattum_rusticated_slice_vertical	Calacattum Rusticated Vertical Slice	Calacattum Rusticated Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1093	PERMANENT_ALIAS	calacattum_vertical_slice	calacattum_slice_vertical	Calacattum Vertical Slice	Calacattum Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1094	PERMANENT_ALIAS	chalstrom_ashlar_horizontal_slice	chalstrom_ashlar_slice_horizontal	Chalstrom Ashlar Horizontal Slice	Chalstrom Ashlar Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1095	PERMANENT_ALIAS	chalstrom_ashlar_vertical_slice	chalstrom_ashlar_slice_vertical	Chalstrom Ashlar Vertical Slice	Chalstrom Ashlar Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1096	PERMANENT_ALIAS	chalstrom_calacattum_weave_bronze_horizontal_slice	chalstrom_calacattum_weave_bronze_slice_horizontal	Chalstrom and Calacattum Bronze Weave Horizontal Slice	Chalstrom and Calacattum Bronze Weave Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1097	PERMANENT_ALIAS	chalstrom_calacattum_weave_bronze_vertical_slice	chalstrom_calacattum_weave_bronze_slice_vertical	Chalstrom and Calacattum Bronze Weave Vertical Slice	Chalstrom and Calacattum Bronze Weave Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1098	PERMANENT_ALIAS	chalstrom_calacattum_weave_grout_horizontal_slice	chalstrom_calacattum_weave_grout_slice_horizontal	Chalstrom and Calacattum Weave Grout Horizontal Slice	Chalstrom and Calacattum Weave Grout Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1099	PERMANENT_ALIAS	chalstrom_calacattum_weave_grout_vertical_slice	chalstrom_calacattum_weave_grout_slice_vertical	Chalstrom and Calacattum Weave Grout Vertical Slice	Chalstrom and Calacattum Weave Grout Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1100	PERMANENT_ALIAS	chalstrom_herringbone_bronze_horizontal_slice	chalstrom_herringbone_bronze_slice_horizontal	Chalstrom Bronze Herringbone Horizontal Slice	Chalstrom Bronze Herringbone Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1101	PERMANENT_ALIAS	chalstrom_herringbone_bronze_vertical_slice	chalstrom_herringbone_bronze_slice_vertical	Chalstrom Bronze Herringbone Vertical Slice	Chalstrom Bronze Herringbone Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1102	PERMANENT_ALIAS	chalstrom_herringbone_grout_horizontal_slice	chalstrom_herringbone_grout_slice_horizontal	Chalstrom Herringbone Grout Horizontal Slice	Chalstrom Herringbone Grout Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1103	PERMANENT_ALIAS	chalstrom_herringbone_grout_vertical_slice	chalstrom_herringbone_grout_slice_vertical	Chalstrom Herringbone Grout Vertical Slice	Chalstrom Herringbone Grout Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1104	PERMANENT_ALIAS	chalstrom_hewn_horizontal_slice	chalstrom_hewn_slice_horizontal	Chalstrom Hewn Horizontal Slice	Chalstrom Hewn Horizontal Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
1105	PERMANENT_ALIAS	chalstrom_hewn_vertical_slice	chalstrom_hewn_slice_vertical	Chalstrom Hewn Vertical Slice	Chalstrom Hewn Vertical Slice	Core / Inlay	Published ≤1.5.2	Slice order	Approved
